id,source,formula,weight,uid,title,specimen_name,unit,cluster_membership
c2sr33.tab,PDS,,,,RELAB Spectrum ID c2sr33,Serpentine #3365 shocked at 35.8 GPa,nm,0.0
c2sr34.tab,PDS,,,,RELAB Spectrum ID c2sr34,Serpentine #3367 shocked at 38.8 GPa,nm,0.0
c2sr35.tab,PDS,,,,RELAB Spectrum ID c2sr35,Serpentine #3368 shocked at 41.4 GPa,nm,1.0
c2st01.tab,PDS,,,,RELAB Spectrum ID c2st01,Krylon #1315,nm,1.0
c2st02.tab,PDS,,,,RELAB Spectrum ID c2st02,Krylon #1502,nm,1.0
c2st03.tab,PDS,,,,RELAB Spectrum ID c2st03,Krylon #4206,nm,1.0
c2st04.tab,PDS,,,,RELAB Spectrum ID c2st04,Krylon #2003,nm,1.0
c2st05.tab,PDS,,,,RELAB Spectrum ID c2st05,Krylon #4202,nm,0.0
c2su01.tab,PDS,,,,RELAB Spectrum ID c2su01,Sublimed Sulfur Powder,nm,0.0
c2sw10.tab,PDS,,,,RELAB Spectrum ID c2sw10,Plag Cumulate,nm,1.0
c2sw12.tab,PDS,,,,RELAB Spectrum ID c2sw12,Plagiclase Cum.,nm,1.0
c2sw21.tab,PDS,,,,RELAB Spectrum ID c2sw21,Rock H,nm,2.0
c2sw22.tab,PDS,,,,RELAB Spectrum ID c2sw22,Rock I,nm,1.0
c2sw23.tab,PDS,,,,RELAB Spectrum ID c2sw23,Rock O,nm,1.0
c2tf01.tab,PDS,,,,RELAB Spectrum ID c2tf01,Hydice Window,nm,1.0
c2th01b.tab,PDS,,,,RELAB Spectrum ID c2th01b,Pluto tholin on aluminum foil,nm,1.0
c2ts01.tab,PDS,,,,RELAB Spectrum ID c2ts01,BR-4,nm,1.0
c2ts02.tab,PDS,,,,RELAB Spectrum ID c2ts02,BU-1a,nm,1.0
c2ts03.tab,PDS,,,,RELAB Spectrum ID c2ts03,MM-2,nm,1.0
c2ug01.tab,PDS,,,,RELAB Spectrum ID c2ug01,Unknown Green,nm,0.0
c2us01.tab,PDS,,,,RELAB Spectrum ID c2us01,Bright Rock,nm,1.0
c2vn01.tab,PDS,,,,RELAB Spectrum ID c2vn01,Cal Target 1,nm,1.0
c2vn02.tab,PDS,,,,RELAB Spectrum ID c2vn02,Cal Target 2,nm,0.0
c2watr.tab,PDS,,,,RELAB Spectrum ID c2watr,Twin Sister's chromite,nm,0.0
c2wc02.tab,PDS,,,,RELAB Spectrum ID c2wc02,CSTM-WCS-MC from Labsphere,nm,0.0
c2wc08.tab,PDS,,,,RELAB Spectrum ID c2wc08,WCS-EO-010,nm,1.0
c2wc09.tab,PDS,,,,RELAB Spectrum ID c2wc09,WCS-DO-010,nm,1.0
c2wc10.tab,PDS,,,,RELAB Spectrum ID c2wc10,WCS-HO-010,nm,1.0
c2wg26.tab,PDS,,,,RELAB Spectrum ID c2wg26,Epitaph2,nm,1.0
c2wv01.tab,PDS,,,,RELAB Spectrum ID c2wv01,"Magnesium chloride, ultra dry, 99.99% under Argon (MgCl2)",nm,1.0
c2xe41.tab,PDS,,,,RELAB Spectrum ID c2xe41,Mixture,nm,1.0
c2xm01.tab,PDS,,,,RELAB Spectrum ID c2xm01,STDB2/GYP 5050,nm,1.0
c2xm02.tab,PDS,,,,RELAB Spectrum ID c2xm02,STDB2/GYP 2575,nm,1.0
c2xm03.tab,PDS,,,,RELAB Spectrum ID c2xm03,STDB2/GYP 7525,nm,0.0
c2xm04.tab,PDS,,,,RELAB Spectrum ID c2xm04,STDB2/GYP 1684,nm,1.0
c2xm05.tab,PDS,,,,RELAB Spectrum ID c2xm05,STDB2/STN31B 1,nm,0.0
c2xm06.tab,PDS,,,,RELAB Spectrum ID c2xm06,STDB2/STN31B 2,nm,0.0
c2xm07.tab,PDS,,,,RELAB Spectrum ID c2xm07,STDB2/STN31B 3,nm,0.0
c2xm08.tab,PDS,,,,RELAB Spectrum ID c2xm08,RUT/GYP11/89,nm,1.0
c2xp15.tab,PDS,,,,RELAB Spectrum ID c2xp15,"85% Opx 15% Cpx   Origin PE-30,PP-21",nm,1.0
c2xp16.tab,PDS,,,,RELAB Spectrum ID c2xp16,"15% Opx 85% Cpx   Origin PE-30,PP-21",nm,2.0
c2xs06.tab,PDS,,,,RELAB Spectrum ID c2xs06,Tholeiite Simu A,nm,1.0
c2xs09.tab,PDS,,,,RELAB Spectrum ID c2xs09,Low-Ca A,nm,1.0
c2xt01.tab,PDS,,,,RELAB Spectrum ID c2xt01,Quartz,nm,0.0
c2xt02.tab,PDS,,,,RELAB Spectrum ID c2xt02,75/25 Quartz Alunite,nm,0.0
c2xt03.tab,PDS,,,,RELAB Spectrum ID c2xt03,50/50/ Quartz/Alunite,nm,0.0
c2xt04.tab,PDS,,,,RELAB Spectrum ID c2xt04,25/75 Quartz/Alunite,nm,0.0
c2xt05.tab,PDS,,,,RELAB Spectrum ID c2xt05,Alunite,nm,0.0
c2xt14.tab,PDS,,,,RELAB Spectrum ID c2xt14,Chlorite,nm,1.0
c2xt60.tab,PDS,,,,RELAB Spectrum ID c2xt60,OL50/OP50,nm,1.0
c2xt61.tab,PDS,,,,RELAB Spectrum ID c2xt61,OL35/OP35/PYH30,nm,1.0
c30g25.tab,PDS,,,,RELAB Spectrum ID c30g25,Obsidian Slab 3,nm,1.0
c30m12.tab,PDS,,,,RELAB Spectrum ID c30m12,0.2 uM Grit Smo,nm,1.0
c30mi1.tab,PDS,,,,RELAB Spectrum ID c30mi1,Meteorites with steel,nm,1.0
c31g25.tab,PDS,,,,RELAB Spectrum ID c31g25,Obsidian Slab 3,nm,1.0
c31l15.tab,PDS,,,,RELAB Spectrum ID c31l15,"60019,215 Clast G5",nm,0.0
c32g25.tab,PDS,,,,RELAB Spectrum ID c32g25,Obsidian Slab 3,nm,1.0
c32l15.tab,PDS,,,,RELAB Spectrum ID c32l15,"60019,215 Clast G5",nm,0.0
c33g25.tab,PDS,,,,RELAB Spectrum ID c33g25,Obsidian Slab 3,nm,0.0
c34g25.tab,PDS,,,,RELAB Spectrum ID c34g25,Obsidian Slab 3,nm,0.0
c35g25.tab,PDS,,,,RELAB Spectrum ID c35g25,Obsidian Slab 3,nm,0.0
c3ac01.tab,PDS,,,,RELAB Spectrum ID c3ac01,Basalt- BaG1,nm,1.0
c3ac04.tab,PDS,,,,RELAB Spectrum ID c3ac04,Basalt- BaG4,nm,1.0
c3ac07.tab,PDS,,,,RELAB Spectrum ID c3ac07,Basalt- PaG3,nm,1.0
c3ac09.tab,PDS,,,,RELAB Spectrum ID c3ac09,Basalt- TuG1,nm,1.0
c3ac12.tab,PDS,,,,RELAB Spectrum ID c3ac12,Basalt- TuG4,nm,1.0
c3af10.tab,PDS,,,,RELAB Spectrum ID c3af10,Al2O3,nm,1.0
c3af11.tab,PDS,,,,RELAB Spectrum ID c3af11,Al2O3,nm,1.0
c3ag7a.tab,PDS,,,,RELAB Spectrum ID c3ag7a,Thick ferric cinder powder coating on a slide,nm,0.0
c3al01.tab,PDS,,,,RELAB Spectrum ID c3al01,Ethanol,nm,0.0
c3ao02.tab,PDS,,,,RELAB Spectrum ID c3ao02,Olivine- AO <250,nm,2.0
c3be14.tab,PDS,,,,RELAB Spectrum ID c3be14,Nontronite- NG-1,nm,1.0
c3be165.tab,PDS,,,,RELAB Spectrum ID c3be165,Olivine Nontronite- 95% OLV-SC 125-250 um + 5% NG-1 45-75 um,nm,1.0
c3be166.tab,PDS,,,,RELAB Spectrum ID c3be166,Olivine Nontronite- 90% OLV-SC 125-250 um + 10% NG-1 45-75 um,nm,1.0
c3be167.tab,PDS,,,,RELAB Spectrum ID c3be167,Olivine Nontronite- 70% OLV-SC 125-250 um + 30% NG-1 45-75 um,nm,1.0
c3be168.tab,PDS,,,,RELAB Spectrum ID c3be168,Olivine Nontronite- 50% OLV-SC 125-250 um + 50% NG-1 45-75 um,nm,1.0
c3be169.tab,PDS,,,,RELAB Spectrum ID c3be169,Olivine Nontronite- 30% OLV-SC 125-250 um + 70% NG-1 45-75 um,nm,1.0
c3be170.tab,PDS,,,,RELAB Spectrum ID c3be170,Basalt Glass- BAS 79-3b,nm,1.0
c3be171.tab,PDS,,,,RELAB Spectrum ID c3be171,Basalt Nontronite- 95 wt% BAS 79-3b 125-250 um + 5 wt% NG-1 45-75 um,nm,1.0
c3be172.tab,PDS,,,,RELAB Spectrum ID c3be172,Basalt Nontronite- 90 wt% BAS 79-3b 125-250 um + 10 wt% NG-1 45-75 um,nm,1.0
c3be173.tab,PDS,,,,RELAB Spectrum ID c3be173,Basalt Nontronite- 70 wt% BAS 79-3b 125-250 um + 30 wt% NG-1 45-75 um,nm,1.0
c3be174.tab,PDS,,,,RELAB Spectrum ID c3be174,Basalt Nontronite- 50 wt% BAS 79-3b 125-250 um + 50 wt% NG-1 45-75 um,nm,1.0
c3be175.tab,PDS,,,,RELAB Spectrum ID c3be175,Basalt Nontronite- 30 wt% BAS 79-3b 125-250 um + 70 wt% NG-1 45-75 um,nm,1.0
c3be62.tab,PDS,,,,RELAB Spectrum ID c3be62,Basalt Glass- BAS Gl,nm,1.0
c3be82.tab,PDS,,,,RELAB Spectrum ID c3be82,Olivine- OLV-SC,nm,1.0
c3bf07.tab,PDS,,,,RELAB Spectrum ID c3bf07,CRISM baffle part 1 (longer),nm,0.0
c3bf08.tab,PDS,,,,RELAB Spectrum ID c3bf08,CRISM baffle part 2 (smaller),nm,1.0
c3bl03.tab,PDS,,,,RELAB Spectrum ID c3bl03,Green Leaf,nm,1.0
c3bl04.tab,PDS,,,,RELAB Spectrum ID c3bl04,Maple Leaf,nm,0.0
c3bl05.tab,PDS,,,,RELAB Spectrum ID c3bl05,Red Maple Leaf,nm,1.0
c3cs01.tab,PDS,,,,RELAB Spectrum ID c3cs01,Serpentinized slab,nm,0.0
c3cs02.tab,PDS,,,,RELAB Spectrum ID c3cs02,Gabbro- D251E-86,nm,1.0
c3dl02a.tab,PDS,,,,RELAB Spectrum ID c3dl02a,Orthopyroxene- En 80 Fs 20 (E),nm,1.0
c3dl03a.tab,PDS,,,,RELAB Spectrum ID c3dl03a,Orthopyroxene- En 75 Fs 25 (F),nm,1.0
c3dl04a.tab,PDS,,,,RELAB Spectrum ID c3dl04a,Orthopyroxene- En 50 Fs 50,nm,1.0
c3dl08a.tab,PDS,,,,RELAB Spectrum ID c3dl08a,"Pigeonite- Wo 5 En 38 Fs 57 (E36-103, 100% opx)",nm,1.0
c3dl09a.tab,PDS,,,,RELAB Spectrum ID c3dl09a,Clinopyroxene- Wo 10 En 45 Fs 45 (EFW5-13),nm,1.0
c3dl10a.tab,PDS,,,,RELAB Spectrum ID c3dl10a,"Clinopyroxene- Wo 10 En 63 Fs 27 (EFW13-4, 100% cpx)",nm,1.0
c3dl11a.tab,PDS,,,,RELAB Spectrum ID c3dl11a,"Clinopyroxene- Wo 10 En 36 Fs 54 (E35-6, 100% cpx)",nm,1.0
c3dl12a.tab,PDS,,,,RELAB Spectrum ID c3dl12a,Clinopyroxene- Wo 5 En 47.5 Fs 47.5 (E14-11),nm,1.0
c3dl13a.tab,PDS,,,,RELAB Spectrum ID c3dl13a,"Clinopyroxene- Wo 8 En 46 Fs 46 (E40-1: 99.5% cpx, 0.5% glass, Crist)",nm,1.0
c3dl15a.tab,PDS,,,,RELAB Spectrum ID c3dl15a,Clinopyroxene- Wo 5 En 66.5 Fs 28.5 (EFW29-5),nm,1.0
c3dl16a.tab,PDS,,,,RELAB Spectrum ID c3dl16a,Orthopyroxene- Wo 5 En 76 Fs 19 (EFW21-101),nm,2.0
c3dl17a.tab,PDS,,,,RELAB Spectrum ID c3dl17a,"Clinopyroxene- Wo 20 En 64 Fs 16 (EFW8-3, 99.5% cpx)",nm,1.0
c3dl18a.tab,PDS,,,,RELAB Spectrum ID c3dl18a,"Clinopyroxene- Wo 10 En 72 Fs 18 (EFW9-18, 100% cpx)",nm,1.0
c3dl19a.tab,PDS,,,,RELAB Spectrum ID c3dl19a,"Clinopyroxene- Wo 20 En 56 Fs 24 (EFW12-3, 99.5% cpx)",nm,1.0
c3dl21a.tab,PDS,,,,RELAB Spectrum ID c3dl21a,Orthopyroxene- En 8 Fs 92 (A),nm,1.0
c3dl23a.tab,PDS,,,,RELAB Spectrum ID c3dl23a,Orthopyroxene- En 30 Fs 70 (A),nm,1.0
c3dl24a.tab,PDS,,,,RELAB Spectrum ID c3dl24a,Orthopyroxene- En 17 Fs 83 (C),nm,1.0
c3dl25a.tab,PDS,,,,RELAB Spectrum ID c3dl25a,Orthopyroxene- En 35 Fs 65 (A),nm,1.0
c3dl26a.tab,PDS,,,,RELAB Spectrum ID c3dl26a,Orthopyroxene- En 70 Fs 30 (B),nm,1.0
c3dl28a.tab,PDS,,,,RELAB Spectrum ID c3dl28a,Orthopyroxene- En 25 Fs 75 (C),nm,1.0
c3dl33a.tab,PDS,,,,RELAB Spectrum ID c3dl33a,"Clinopyroxene- Wo 50 En 40 Fs 10 (D2-11, 99% cpx, 1% crist)",nm,1.0
c3dl36a.tab,PDS,,,,RELAB Spectrum ID c3dl36a,"Clinopyroxene- Wo 50 En 20 Fs 30 (D6-14, 95% aug, 5% bust)",nm,1.0
c3dl37a.tab,PDS,,,,RELAB Spectrum ID c3dl37a,"Clinopyroxene- Wo 50 En 15 Fs 35 (D3H7-25, 100% pyx)",nm,1.0
c3dl39a.tab,PDS,,,,RELAB Spectrum ID c3dl39a,"Clinopyroxene- Wo 50 En 25 Fs 25 (D5-26, 99% aug)",nm,1.0
c3dl41a.tab,PDS,,,,RELAB Spectrum ID c3dl41a,"Clinopyroxene- Wo 50 En 0 Fs 50 (D10-35, 100% pyx)",nm,1.0
c3dl43a.tab,PDS,,,,RELAB Spectrum ID c3dl43a,"Clinopyroxene- Wo 50 En 40 Fs 10 (D8H2-4, 100% cpx)",nm,1.0
c3dl44a.tab,PDS,,,,RELAB Spectrum ID c3dl44a,"Clinopyroxene- Wo 50 En 35 Fs 15 (D7H3-18, 100% pyx)",nm,1.0
c3dl45a.tab,PDS,,,,RELAB Spectrum ID c3dl45a,Orthopyroxene- Wo 4 En 48 Fs 48 (E41-105),nm,1.0
c3dl46a.tab,PDS,,,,RELAB Spectrum ID c3dl46a,"Orthopyroxene Clinopyroxene- Wo 15 En 34 Fs 51 (E43-100, 70% cpx)",nm,1.0
c3dl48a.tab,PDS,,,,RELAB Spectrum ID c3dl48a,Orthopyroxene- Wo 10 En 13.5 Fs 76.5 (B) (Wo 10 X=85 B),nm,1.0
c3dl49a.tab,PDS,,,,RELAB Spectrum ID c3dl49a,Orthopyroxene- Wo 10 En 13.5 Fs 76.5 (Wo 10 X=85),nm,1.0
c3dl50a.tab,PDS,,,,RELAB Spectrum ID c3dl50a,Clinopyroxene- Wo 15 En 21 Fs 64 (B),nm,1.0
c3dl51a.tab,PDS,,,,RELAB Spectrum ID c3dl51a,"Clinopyroxene- Wo 20 En 40 Fs 40 (EFW4-9, 100% pyx)",nm,1.0
c3dl53a.tab,PDS,,,,RELAB Spectrum ID c3dl53a,Clinopyroxene- Wo 10 En 22.5 Fs 67.5 (B),nm,1.0
c3dl54a.tab,PDS,,,,RELAB Spectrum ID c3dl54a,Clinopyroxene- Wo 15 En 6.8 Fs 78 (A) (Wo 15 X=92),nm,1.0
c3dl55a.tab,PDS,,,,RELAB Spectrum ID c3dl55a,Clinopyroxene- Wo 20 En 20 Fs 60 (A),nm,1.0
c3dl56a.tab,PDS,,,,RELAB Spectrum ID c3dl56a,Clinopyroxene- Wo 20 En 20 Fs 60 (B),nm,1.0
c3dl57a.tab,PDS,,,,RELAB Spectrum ID c3dl57a,"Clinopyroxene- Wo 20 En 32 Fs 48 (EFW34-2, 100% pyx)",nm,1.0
c3dl58a.tab,PDS,,,,RELAB Spectrum ID c3dl58a,Clinopyroxene- Wo 25 En 30 Fs 45 (D),nm,1.0
c3dl59a.tab,PDS,,,,RELAB Spectrum ID c3dl59a,Clinopyroxene- Wo 25 En 11 Fs 64,nm,1.0
c3dl61a.tab,PDS,,,,RELAB Spectrum ID c3dl61a,Ferrosilite- Fs 100 PP1,nm,1.0
c3dl64a.tab,PDS,,,,RELAB Spectrum ID c3dl64a,Orthopyroxene- En 97.5 Fs 2.5 (A),nm,2.0
c3dl65a.tab,PDS,,,,RELAB Spectrum ID c3dl65a,Orthopyroxene- En 90 Fs 10 (G),nm,1.0
c3dl66a.tab,PDS,,,,RELAB Spectrum ID c3dl66a,Clinopyroxene- Wo 30 En 17.5 Fs 52.5 (A),nm,1.0
c3dl67a.tab,PDS,,,,RELAB Spectrum ID c3dl67a,"Clinopyroxene- Wo 30 En 49 Fs 21 (EFW11-4, 95% cpx)",nm,1.0
c3dl68a.tab,PDS,,,,RELAB Spectrum ID c3dl68a,"Clinopyroxene- Wo 30 En 28 Fs 42 (E33-16, 100% cpx)",nm,1.0
c3dl69a.tab,PDS,,,,RELAB Spectrum ID c3dl69a,"Clinopyroxene- Wo 35 En 20 Fs 46 (E46-7, 99.7% cpx)",nm,1.0
c3dl70a.tab,PDS,,,,RELAB Spectrum ID c3dl70a,Clinopyroxene- Wo 40 En 15 Fs 45 (B),nm,1.0
c3dl71a.tab,PDS,,,,RELAB Spectrum ID c3dl71a,"Clinopyroxene- Wo 40 En 24 Fs 36 (EFW1-2, 100% cpx)",nm,1.0
c3dl73a.tab,PDS,,,,RELAB Spectrum ID c3dl73a,"Clinopyroxene- Wo 30 En 35 Fs 35 (EFW3-9, 99% cpx)",nm,1.0
c3dl74a.tab,PDS,,,,RELAB Spectrum ID c3dl74a,"Clinopyroxene- Wo 30 En 21 Fs 49 (E27-1, 97% cpx)",nm,1.0
c3dl75a.tab,PDS,,,,RELAB Spectrum ID c3dl75a,"Clinopyroxene- Wo 40 En 48 Fs 12 (E6-7, 100% pyx)",nm,1.0
c3dl76a.tab,PDS,,,,RELAB Spectrum ID c3dl76a,"Clinopyroxene- Wo 40 En 10 Fs 50 (EFW17-2, 95% pyx)",nm,1.0
c3dl77a.tab,PDS,,,,RELAB Spectrum ID c3dl77a,"Clinopyroxene- Wo 40 En 55 Fs 5 (EFW19-3, 100% pyx)",nm,1.0
c3dl79a.tab,PDS,,,,RELAB Spectrum ID c3dl79a,"Clinopyroxene- Wo 40 En 30 Fs 30 (EFW2-7, 100% pyx)",nm,1.0
c3dl80a.tab,PDS,,,,RELAB Spectrum ID c3dl80a,"Clinopyroxene- Wo 40 En 20 Fs 40 (EFW15-10, 100% pyx)",nm,1.0
c3dl81a.tab,PDS,,,,RELAB Spectrum ID c3dl81a,"Clinopyroxene- Wo 35 En 26 Fs 39 (E42-106, 100% cpx)",nm,1.0
c3dl82a.tab,PDS,,,,RELAB Spectrum ID c3dl82a,Hedenbergite- Wo 50 Fs 50 (Ca Hd O),nm,1.0
c3dl83a.tab,PDS,,,,RELAB Spectrum ID c3dl83a,Hedenbergite- Wo 50 Fs 50 (Hd P),nm,1.0
c3dl84a.tab,PDS,,,,RELAB Spectrum ID c3dl84a,Clinopyroxene- Wo 35 Fs 65 (C),nm,1.0
c3dl85a.tab,PDS,,,,RELAB Spectrum ID c3dl85a,Clinopyroxene- Wo 30 Fs 70 (C),nm,1.0
c3dl86a.tab,PDS,,,,RELAB Spectrum ID c3dl86a,Clinopyroxene- Wo 25 Fs 75 (G),nm,1.0
c3dl87a.tab,PDS,,,,RELAB Spectrum ID c3dl87a,Clinopyroxene- Wo 20 Fs 80 (I),nm,1.0
c3dl88a.tab,PDS,,,,RELAB Spectrum ID c3dl88a,"Clinopyroxene- Wo 10 Fs 90 (E,D)",nm,1.0
c3dl89a.tab,PDS,,,,RELAB Spectrum ID c3dl89a,Clinopyroxene- Wo 7 Fs 93 (C),nm,1.0
c3dl90a.tab,PDS,,,,RELAB Spectrum ID c3dl90a,Clinopyroxene- Wo 5 Fs 95 (D),nm,1.0
c3dl91a.tab,PDS,,,,RELAB Spectrum ID c3dl91a,Clinopyroxene- Wo 2 Fs 98 (A),nm,1.0
c3ea19a.tab,PDS,,,,RELAB Spectrum ID c3ea19a,Celadonite- CEL101,nm,0.0
c3ea22a.tab,PDS,,,,RELAB Spectrum ID c3ea22a,Chrysocolla- CHY103,nm,1.0
c3ea31a.tab,PDS,,,,RELAB Spectrum ID c3ea31a,Phlogopite- PHL101,nm,0.0
c3fb12.tab,PDS,,,,RELAB Spectrum ID c3fb12,Lherzolite- 91R3B,nm,0.0
c3fb16.tab,PDS,,,,RELAB Spectrum ID c3fb16,Pyroxenite- 91R22,nm,1.0
c3fb18.tab,PDS,,,,RELAB Spectrum ID c3fb18,Peridotite- 91R1,nm,1.0
c3gb01.tab,PDS,,,,RELAB Spectrum ID c3gb01,Glass- BG-36,nm,1.0
c3gb02.tab,PDS,,,,RELAB Spectrum ID c3gb02,Glass- BG-36 30,nm,2.0
c3gb03.tab,PDS,,,,RELAB Spectrum ID c3gb03,Glass- BG-36 45,nm,0.0
c3gl15.tab,PDS,,,,RELAB Spectrum ID c3gl15,"60019,215 Clast G3",nm,1.0
c3gold.tab,PDS,,,,RELAB Spectrum ID c3gold,Gold,nm,2.0
c3gs24.tab,PDS,,,,RELAB Spectrum ID c3gs24,Obsidian Slab 2,nm,1.0
c3gs25.tab,PDS,,,,RELAB Spectrum ID c3gs25,Obsidian Slab 3,nm,1.0
c3gt14.tab,PDS,,,,RELAB Spectrum ID c3gt14,T8 Glass 45,nm,1.0
c3hl02.tab,PDS,,,,RELAB Spectrum ID c3hl02,Spectralon- SRS-99,nm,1.0
c3hl04.tab,PDS,,,,RELAB Spectrum ID c3hl04,Spectralon- SRS-20,nm,1.0
c3hl06.tab,PDS,,,,RELAB Spectrum ID c3hl06,Spectralon- SRT-20-050,nm,1.0
c3jb11.tab,PDS,,,,RELAB Spectrum ID c3jb11,Montmorillonite (Cation-Exchanged)- 600% Fe-exchanged SWy-1,nm,1.0
c3jb391.tab,PDS,,,,RELAB Spectrum ID c3jb391,Volcanic Soil- Hal-1,nm,1.0
c3jb392.tab,PDS,,,,RELAB Spectrum ID c3jb392,Volcanic Soil- Hal-1,nm,1.0
c3jb394.tab,PDS,,,,RELAB Spectrum ID c3jb394,Volcanic Soil- Hal-3,nm,1.0
c3jb395.tab,PDS,,,,RELAB Spectrum ID c3jb395,Magnetic Soil- Hal-4,nm,1.0
c3jb397.tab,PDS,,,,RELAB Spectrum ID c3jb397,Magnetic Soil- Hal-5,nm,1.0
c3jb399.tab,PDS,,,,RELAB Spectrum ID c3jb399,Palagonitic Magnetic Soil- Hal-6,nm,1.0
c3jb46.tab,PDS,,,,RELAB Spectrum ID c3jb46,Synthetic Ferrihydrite,nm,1.0
c3jb57.tab,PDS,,,,RELAB Spectrum ID c3jb57,(Mineral) Mixture: 11/46,nm,1.0
c3jba05.tab,PDS,,,,RELAB Spectrum ID c3jba05,Graphite powder,nm,0.0
c3jba06.tab,PDS,,,,RELAB Spectrum ID c3jba06,Spherical glassy carbon powder,nm,1.0
c3jba07.tab,PDS,,,,RELAB Spectrum ID c3jba07,Carbon nanopowder,nm,1.0
c3jj01.tab,PDS,,,,RELAB Spectrum ID c3jj01,Albitite Unshocked <40 um,nm,1.0
c3jj02.tab,PDS,,,,RELAB Spectrum ID c3jj02,Albitite #3315 shocked at 17.0 GPa,nm,0.0
c3jj03.tab,PDS,,,,RELAB Spectrum ID c3jj03,Albitite #3313 shocked at 24.0 GPa,nm,1.0
c3jj04.tab,PDS,,,,RELAB Spectrum ID c3jj04,Albitite #3311 shocked at 25.5 GPa,nm,0.0
c3jj05.tab,PDS,,,,RELAB Spectrum ID c3jj05,Albitite #3322 shocked at 27.8 GPa,nm,0.0
c3jj06.tab,PDS,,,,RELAB Spectrum ID c3jj06,Albitite #3312 shocked at 29.0 GPa,nm,1.0
c3jj07.tab,PDS,,,,RELAB Spectrum ID c3jj07,Albitite #3314 shocked at 31.4 GPa,nm,1.0
c3jj08.tab,PDS,,,,RELAB Spectrum ID c3jj08,Albitite #3319 shocked at 34.8 GPa,nm,1.0
c3jj09.tab,PDS,,,,RELAB Spectrum ID c3jj09,Albitite #3318 shocked at 38.0 GPa,nm,0.0
c3jj10.tab,PDS,,,,RELAB Spectrum ID c3jj10,Albitite #3320 shocked at 44.6 GPa with some contamination,nm,1.0
c3jj11.tab,PDS,,,,RELAB Spectrum ID c3jj11,Albitite #3321 shocked at 46.8 GPa,nm,1.0
c3jj12.tab,PDS,,,,RELAB Spectrum ID c3jj12,Albitite #3316 shocked at 50.0 GPa with some contamination,nm,1.0
c3jj13.tab,PDS,,,,RELAB Spectrum ID c3jj13,Albitite #3317 shocked at 55.8 GPa with significant contamination,nm,1.0
c3jj14.tab,PDS,,,,RELAB Spectrum ID c3jj14,Anorthosite Unshocked (Stillwater),nm,1.0
c3jj15.tab,PDS,,,,RELAB Spectrum ID c3jj15,Anorthosite #3156 shocked at 17.0 GPa,nm,1.0
c3jj16.tab,PDS,,,,RELAB Spectrum ID c3jj16,Anorthosite #3154 shocked at 21.0 GPa,nm,1.0
c3jj17.tab,PDS,,,,RELAB Spectrum ID c3jj17,Anorthosite #3151 shocked at 21.5 GPa,nm,1.0
c3jj18.tab,PDS,,,,RELAB Spectrum ID c3jj18,Anorthosite #3155 shocked at 22.6 GPa,nm,1.0
c3jj19.tab,PDS,,,,RELAB Spectrum ID c3jj19,Anorthosite #3146 shocked at 25.5 GPa,nm,1.0
c3jj20.tab,PDS,,,,RELAB Spectrum ID c3jj20,Anorthosite #3145 shocked at 27.0 GPa,nm,1.0
c3jj21.tab,PDS,,,,RELAB Spectrum ID c3jj21,Anorthosite #3147 shocked at 27.6 GPa,nm,1.0
c3jj22.tab,PDS,,,,RELAB Spectrum ID c3jj22,Albitite #3316 shocked at 50.0 GPa with some contamination,nm,1.0
c3jj23.tab,PDS,,,,RELAB Spectrum ID c3jj23,Anorthosite #3148 shocked at 37.5 GPa,nm,1.0
c3jj24.tab,PDS,,,,RELAB Spectrum ID c3jj24,Anorthosite #3143 shocked at 38.2 GPa,nm,1.0
c3jj25.tab,PDS,,,,RELAB Spectrum ID c3jj25,Anorthosite #3149 shocked at 49.2 GPa,nm,1.0
c3jj26.tab,PDS,,,,RELAB Spectrum ID c3jj26,Anorthosite #3144 shocked at 56.3 GPa,nm,1.0
c3jj40.tab,PDS,,,,RELAB Spectrum ID c3jj40,Andesine anorthosite powder STU06-1688 unshocked,nm,0.0
c3jj41.tab,PDS,,,,RELAB Spectrum ID c3jj41,Andesine anorthosite #3510 shocked at 15.8 GPa,nm,0.0
c3jj42.tab,PDS,,,,RELAB Spectrum ID c3jj42,Andesine anorthosite #3509 shocked at 24.9 GPa,nm,1.0
c3jj43.tab,PDS,,,,RELAB Spectrum ID c3jj43,Andesine anorthosite #3508 shocked at 26.4 GPa,nm,1.0
c3jj44.tab,PDS,,,,RELAB Spectrum ID c3jj44,Andesine anorthosite #3507 shocked at 28.4 GPa,nm,0.0
c3jj45.tab,PDS,,,,RELAB Spectrum ID c3jj45,Andesine anorthosite #3513 shocked at 29.4 GPa,nm,1.0
c3jj46.tab,PDS,,,,RELAB Spectrum ID c3jj46,Andesine anorthosite #3511 shocked at 29.6 GPa,nm,1.0
c3jj47.tab,PDS,,,,RELAB Spectrum ID c3jj47,Andesine anorthosite #3517 shocked at 42.9 GPa,nm,1.0
c3jj48.tab,PDS,,,,RELAB Spectrum ID c3jj48,"Andesine anorthosite #3514 shocked at 39,5 GPa",nm,1.0
c3jj49.tab,PDS,,,,RELAB Spectrum ID c3jj49,Andesine anorthosite #3515 shocked at 33.8 GPa,nm,1.0
c3jj50.tab,PDS,,,,RELAB Spectrum ID c3jj50,Shocked Andesine Anorthosite #3512,nm,1.0
